sku_id,product_name,brand,category,subcategory,unit_price,unit_cost,unit_weight_g,shelf_life_days,is_perishable,supplier_id,barcode,pack_size,reorder_point,safety_stock
SKU_0388,Crispy Chicken 1kg,BRAND_008,Meat & Seafood,Chicken,12.82,5.14,481.1,497,True,SUPPLIER_048,,6,402,201
SKU_0389,Organic Pork 12-Pack,BRAND_020,Meat & Seafood,Pork,36.26,13.53,706.7,349,True,SUPPLIER_055,,1,439,220
SKU_0390,Pure Beef 12-Pack,BRAND_010,Meat & Seafood,Beef,48.49,29.96,2038.0,181,True,SUPPLIER_019,,24,416,208
SKU_0391,Premium Deli Meats 250g,BRAND_011,Meat & Seafood,Deli Meats,8.9,3.26,472.6,371,True,SUPPLIER_074,,36,61,31
SKU_0392,Natural Chicken 150g,BRAND_016,Meat & Seafood,Chicken,16.48,9.02,1175.8,566,True,SUPPLIER_016,,12,433,217
SKU_0393,Pure Deli Meats 150g,BRAND_008,Meat & Seafood,Deli Meats,45.78,31.23,1909.0,570,True,SUPPLIER_083,,48,44,22
SKU_0394,Smooth Beef 150g,BRAND_002,Meat & Seafood,Beef,32.69,21.62,2993.5,438,True,SUPPLIER_009,,12,232,116
SKU_0395,Natural Deli Meats 12-Pack,BRAND_019,Meat & Seafood,Deli Meats,32.28,16.18,716.7,615,True,SUPPLIER_041,,1,124,62
SKU_0396,Original Beef 12-Pack,BRAND_014,Meat & Seafood,Beef,36.78,15.65,687.5,157,True,SUPPLIER_003,,36,406,203
SKU_0397,Classic Pork 6-Pack,BRAND_002,Meat & Seafood,Pork,45.72,26.07,785.7,524,True,SUPPLIER_014,,24,180,90
SKU_0398,Bold Seafood 1kg,BRAND_008,Meat & Seafood,Seafood,37.01,24.77,2761.7,576,True,SUPPLIER_049,,1,168,84
SKU_0399,Pure Seafood 24ct,BRAND_014,Meat & Seafood,Seafood,39.81,21.7,1456.8,118,True,SUPPLIER_024,,12,685,343
SKU_0400,Bold Beef 500g,BRAND_016,Meat & Seafood,Beef,36.97,17.27,2199.7,575,True,SUPPLIER_049,,48,61,31
SKU_0401,Extra Fresh Pork 6-Pack,BRAND_019,Meat & Seafood,Pork,21.05,13.96,449.3,207,True,SUPPLIER_028,,36,95,48
SKU_0402,Premium Chicken 12-Pack,BRAND_007,Meat & Seafood,Chicken,47.43,20.28,2861.8,431,True,SUPPLIER_011,,6,388,194
SKU_0403,Lite Pork 1kg,BRAND_004,Meat & Seafood,Pork,30.53,13.97,586.3,105,True,SUPPLIER_008,,12,171,86
SKU_0404,Bold Pork 24ct,BRAND_005,Meat & Seafood,Pork,4.4,2.85,1062.2,567,True,SUPPLIER_015,,12,314,157
SKU_0405,Original Seafood 150g,BRAND_018,Meat & Seafood,Seafood,23.71,8.73,1025.0,252,True,SUPPLIER_045,,1,358,179
SKU_0406,Deluxe Seafood 250g,BRAND_007,Meat & Seafood,Seafood,7.75,4.44,686.1,217,True,SUPPLIER_071,,48,830,415
SKU_0407,Farm Deli Meats 12-Pack,BRAND_001,Meat & Seafood,Deli Meats,15.01,8.04,617.2,617,True,SUPPLIER_024,,36,60,30
SKU_0408,Crispy Beef 2L,BRAND_015,Meat & Seafood,Beef,2.94,1.19,849.8,464,True,SUPPLIER_064,,1,286,143
SKU_0409,Family Size Pork 2L,BRAND_007,Meat & Seafood,Pork,44.04,19.13,523.3,95,True,SUPPLIER_062,,24,252,126
SKU_0410,Deluxe Deli Meats 1L,BRAND_002,Meat & Seafood,Deli Meats,35.52,22.72,869.2,15,True,SUPPLIER_038,,1,368,184
SKU_0411,Lite Deli Meats 500g,BRAND_008,Meat & Seafood,Deli Meats,31.87,17.36,2776.3,375,True,SUPPLIER_038,,6,208,104
SKU_0412,Value Pack Beef 6-Pack,BRAND_008,Meat & Seafood,Beef,49.6,22.15,1004.1,542,True,SUPPLIER_028,,12,277,139
SKU_0413,Ultra Deli Meats 500g,BRAND_014,Meat & Seafood,Deli Meats,38.51,20.07,2208.9,578,True,SUPPLIER_050,,48,22,11
SKU_0414,Bold Pork 2L,BRAND_002,Meat & Seafood,Pork,29.46,14.7,2285.1,448,True,SUPPLIER_076,,12,278,139
SKU_0415,Pure Chicken 150g,BRAND_010,Meat & Seafood,Chicken,34.96,23.63,1883.6,612,True,SUPPLIER_044,,1,914,457
SKU_0416,Smooth Seafood 500ml,BRAND_015,Meat & Seafood,Seafood,49.68,25.0,1311.3,528,True,SUPPLIER_024,,48,308,154
SKU_0417,Lite Pork 150g,BRAND_014,Meat & Seafood,Pork,10.8,4.91,2486.1,82,True,SUPPLIER_060,,6,9,5
SKU_0418,Classic Deli Meats 2L,BRAND_008,Meat & Seafood,Deli Meats,45.23,27.34,1085.8,545,True,SUPPLIER_019,,12,325,163
SKU_0419,Light Chicken 6-Pack,BRAND_012,Meat & Seafood,Chicken,12.17,4.75,437.2,245,True,SUPPLIER_063,,6,186,93
SKU_0420,Classic Pork 2L,BRAND_016,Meat & Seafood,Pork,12.73,7.59,97.4,298,True,SUPPLIER_040,,12,62,31
SKU_0421,Bold Pork 6-Pack,BRAND_003,Meat & Seafood,Pork,21.94,10.96,2356.0,514,True,SUPPLIER_058,,6,540,270
SKU_0422,Extra Fresh Beef 150g,BRAND_008,Meat & Seafood,Beef,49.86,21.64,2920.7,5,True,SUPPLIER_056,,24,831,416
SKU_0423,Family Size Deli Meats 6-Pack,BRAND_005,Meat & Seafood,Deli Meats,29.7,19.83,802.1,718,True,SUPPLIER_075,,1,148,74
SKU_0424,Smooth Salads 12-Pack,BRAND_011,Produce,Salads,40.29,21.95,678.4,207,True,SUPPLIER_052,,1,56,28
SKU_0425,Extra Fresh Vegetables 150g,BRAND_009,Produce,Vegetables,31.9,11.47,1558.4,492,True,SUPPLIER_004,,36,611,306
SKU_0426,Extra Fresh Mushrooms 500g,BRAND_010,Produce,Mushrooms,36.97,16.47,743.3,669,True,SUPPLIER_078,,6,357,179
SKU_0427,Family Size Vegetables 24ct,BRAND_019,Produce,Vegetables,7.15,4.49,1772.2,416,True,SUPPLIER_041,,1,43,22
SKU_0428,Natural Herbs 150g,BRAND_019,Produce,Herbs,35.48,22.71,956.8,478,True,SUPPLIER_015,,24,42,21
SKU_0429,Value Pack Salads 250g,BRAND_005,Produce,Salads,30.48,17.04,2367.2,336,True,SUPPLIER_010,,1,199,100
SKU_0430,Farm Mushrooms 1L,BRAND_014,Produce,Mushrooms,13.67,5.25,2420.8,122,True,SUPPLIER_084,,1,109,55
SKU_0431,Light Fruits 2L,BRAND_006,Produce,Fruits,49.64,32.19,2159.6,79,True,SUPPLIER_043,,1,76,38
SKU_0432,Extra Fresh Fruits 150g,BRAND_006,Produce,Fruits,47.97,28.22,1645.5,48,True,SUPPLIER_071,,48,402,201
SKU_0433,Farm Herbs 500ml,BRAND_011,Produce,Herbs,23.87,14.9,1991.4,149,True,SUPPLIER_046,,24,48,24
SKU_0434,Ultra Herbs 500ml,BRAND_020,Produce,Herbs,3.1,1.54,707.2,452,True,SUPPLIER_017,,1,37,19
SKU_0435,Lite Fruits 2L,BRAND_020,Produce,Fruits,8.63,5.6,2831.6,335,True,SUPPLIER_009,,48,182,91
SKU_0436,Value Pack Vegetables 500ml,BRAND_002,Produce,Vegetables,6.48,3.65,1688.2,445,True,SUPPLIER_080,,48,324,162
SKU_0437,Deluxe Mushrooms 500g,BRAND_020,Produce,Mushrooms,10.18,5.52,2986.8,496,True,SUPPLIER_071,,12,187,94
SKU_0438,Original Mushrooms 1kg,BRAND_003,Produce,Mushrooms,5.21,2.77,413.7,15,True,SUPPLIER_081,,36,44,22
SKU_0439,Classic Fruits 1L,BRAND_016,Produce,Fruits,23.07,12.27,859.3,293,True,SUPPLIER_002,,6,404,202
SKU_0440,Original Vegetables 250g,BRAND_008,Produce,Vegetables,31.6,15.93,2591.8,495,True,SUPPLIER_051,,6,175,88
SKU_0441,Value Pack Herbs 24ct,BRAND_016,Produce,Herbs,13.48,8.52,2989.8,29,True,SUPPLIER_011,,48,264,132
SKU_0442,Classic Mushrooms 500ml,BRAND_018,Produce,Mushrooms,42.07,25.59,2377.3,313,True,SUPPLIER_069,,48,197,99
SKU_0443,Light Fruits 12-Pack,BRAND_001,Produce,Fruits,10.79,7.09,772.5,607,True,SUPPLIER_063,,12,145,73
SKU_0444,Natural Fruits 250g,BRAND_006,Produce,Fruits,22.59,11.39,513.9,607,True,SUPPLIER_011,,24,494,247
SKU_0445,Extra Fresh Herbs 150g,BRAND_008,Produce,Herbs,37.89,19.99,1317.8,695,True,SUPPLIER_085,,36,345,173
SKU_0446,Lite Herbs 1L,BRAND_003,Produce,Herbs,38.24,18.94,2563.2,357,True,SUPPLIER_067,,6,597,299
SKU_0447,Ultra Vegetables 24ct,BRAND_008,Produce,Vegetables,24.43,15.74,2877.0,551,True,SUPPLIER_021,,12,177,89
SKU_0448,Light Herbs 2L,BRAND_016,Produce,Herbs,30.11,20.66,2281.6,320,True,SUPPLIER_055,,6,521,261
SKU_0449,Crispy Vegetables 1L,BRAND_019,Produce,Vegetables,29.17,15.31,368.4,504,True,SUPPLIER_035,,12,271,136
SKU_0450,Value Pack Salads 500g,BRAND_004,Produce,Salads,19.52,11.6,2908.3,174,True,SUPPLIER_010,,12,125,63
SKU_0451,Original Herbs 1L,BRAND_017,Produce,Herbs,45.52,16.74,1241.7,327,True,SUPPLIER_067,,36,611,306
SKU_0452,Value Pack Mushrooms 500ml,BRAND_015,Produce,Mushrooms,38.98,16.24,975.9,115,True,SUPPLIER_054,,48,325,163
SKU_0453,Classic Fruits 500ml,BRAND_002,Produce,Fruits,39.79,21.17,305.5,165,True,SUPPLIER_023,,48,116,58
SKU_0454,Deluxe Salads 1kg,BRAND_010,Produce,Salads,0.97,0.36,247.5,464,True,SUPPLIER_070,,24,90,45
SKU_0455,Family Size Herbs 250g,BRAND_002,Produce,Herbs,37.35,22.2,1620.3,708,True,SUPPLIER_039,,1,78,39
SKU_0456,Deluxe Salads 500g,BRAND_009,Produce,Salads,13.54,6.0,1738.4,233,True,SUPPLIER_085,,12,403,202
SKU_0457,Value Pack Herbs 150g,BRAND_018,Produce,Herbs,5.59,3.77,1490.1,664,True,SUPPLIER_076,,48,412,206
SKU_0458,Lite Salads 500g,BRAND_010,Produce,Salads,8.09,3.43,333.8,161,True,SUPPLIER_050,,36,266,133
SKU_0459,Extra Fresh Herbs 1kg,BRAND_016,Produce,Herbs,14.65,8.43,1380.1,534,True,SUPPLIER_079,,36,729,365
SKU_0460,Lite Salads 12-Pack,BRAND_008,Produce,Salads,43.53,23.76,2782.7,706,True,SUPPLIER_023,,48,215,108
SKU_0461,Smooth Herbs 1kg,BRAND_004,Produce,Herbs,18.28,10.95,1249.9,35,True,SUPPLIER_013,,24,322,161
SKU_0462,Pure Pasta 1L,BRAND_007,Canned & Pantry,Pasta,11.0,4.03,2523.0,,False,SUPPLIER_070,,36,120,60
SKU_0463,Light Soups 500ml,BRAND_015,Canned & Pantry,Soups,11.65,6.46,2308.7,,False,SUPPLIER_075,,1,112,56
SKU_0464,Natural Sauces 250g,BRAND_006,Canned & Pantry,Sauces,47.48,24.79,2248.0,,False,SUPPLIER_019,,36,119,60
SKU_0465,Organic Pasta 2L,BRAND_009,Canned & Pantry,Pasta,38.76,20.96,2818.7,,False,SUPPLIER_070,,36,176,88
SKU_0466,Smooth Canned Beans 1kg,BRAND_011,Canned & Pantry,Canned Beans,14.22,8.5,1395.3,,False,SUPPLIER_026,,1,103,52
SKU_0467,Crispy Sauces 24ct,BRAND_012,Canned & Pantry,Sauces,6.04,2.99,2598.0,,False,SUPPLIER_076,,1,282,141
SKU_0468,Natural Sauces 250g,BRAND_016,Canned & Pantry,Sauces,41.16,23.08,221.1,,False,SUPPLIER_058,,1,33,17
SKU_0469,Value Pack Rice & Grains 500g,BRAND_017,Canned & Pantry,Rice & Grains,43.6,15.44,336.8,,False,SUPPLIER_039,,12,685,343
SKU_0470,Light Sauces 12-Pack,BRAND_018,Canned & Pantry,Sauces,42.48,16.33,1350.5,,False,SUPPLIER_076,,1,246,123
SKU_0471,Smooth Pasta 500g,BRAND_006,Canned & Pantry,Pasta,42.79,24.14,1863.3,,False,SUPPLIER_019,,1,127,64
SKU_0472,Extra Fresh Canned Beans 12-Pack,BRAND_004,Canned & Pantry,Canned Beans,4.69,1.82,2356.0,,False,SUPPLIER_059,,12,452,226
SKU_0473,Light Sauces 24ct,BRAND_006,Canned & Pantry,Sauces,3.52,1.37,168.8,,False,SUPPLIER_052,,6,342,171
SKU_0474,Deluxe Pasta 12-Pack,BRAND_007,Canned & Pantry,Pasta,23.11,10.7,2193.3,,False,SUPPLIER_032,,1,67,34
SKU_0475,Natural Rice & Grains 6-Pack,BRAND_018,Canned & Pantry,Rice & Grains,1.76,1.06,2790.6,,False,SUPPLIER_055,,36,683,342
SKU_0476,Original Soups 500ml,BRAND_010,Canned & Pantry,Soups,21.87,11.03,501.6,,False,SUPPLIER_026,,6,618,309
SKU_0477,Premium Rice & Grains 500ml,BRAND_010,Canned & Pantry,Rice & Grains,37.93,22.17,2455.7,,False,SUPPLIER_061,,12,130,65
SKU_0478,Smooth Sauces 250g,BRAND_012,Canned & Pantry,Sauces,25.39,14.63,2493.3,,False,SUPPLIER_070,,48,37,19
SKU_0479,Pure Sauces 12-Pack,BRAND_003,Canned & Pantry,Sauces,31.48,12.01,1132.0,,False,SUPPLIER_047,,24,254,127
SKU_0480,Premium Sauces 6-Pack,BRAND_012,Canned & Pantry,Sauces,23.29,10.09,1419.8,,False,SUPPLIER_073,,48,88,44
SKU_0481,Light Rice & Grains 500ml,BRAND_014,Canned & Pantry,Rice & Grains,15.91,10.84,153.8,,False,SUPPLIER_084,,6,201,101
SKU_0482,Lite Canned Beans 500g,BRAND_016,Canned & Pantry,Canned Beans,37.18,17.78,1546.7,,False,SUPPLIER_017,,12,140,70
SKU_0483,Bold Canned Beans 24ct,BRAND_006,Canned & Pantry,Canned Beans,13.79,5.03,1709.1,,False,SUPPLIER_020,,6,367,184
SKU_0484,Pure Pasta 12-Pack,BRAND_017,Canned & Pantry,Pasta,11.26,6.57,1955.3,,False,SUPPLIER_074,,12,243,122
SKU_0485,Extra Fresh Sauces 12-Pack,BRAND_006,Canned & Pantry,Sauces,0.52,0.27,593.8,,False,SUPPLIER_055,,12,343,172
SKU_0486,Family Size Canned Beans 6-Pack,BRAND_003,Canned & Pantry,Canned Beans,31.21,20.56,592.8,,False,SUPPLIER_068,,1,804,402
SKU_0487,Pure Canned Beans 500g,BRAND_001,Canned & Pantry,Canned Beans,40.57,17.7,705.8,,False,SUPPLIER_058,,24,334,167
SKU_0488,Smooth Sauces 2L,BRAND_020,Canned & Pantry,Sauces,36.81,13.66,1392.1,,False,SUPPLIER_009,,6,435,218
SKU_0489,Farm Sauces 500g,BRAND_020,Canned & Pantry,Sauces,42.21,24.86,61.5,,False,SUPPLIER_049,,6,16,8
SKU_0490,Value Pack Canned Beans 1kg,BRAND_002,Canned & Pantry,Canned Beans,33.62,15.18,2529.6,,False,SUPPLIER_041,,36,572,286
SKU_0491,Pure Canned Beans 2L,BRAND_012,Canned & Pantry,Canned Beans,11.55,4.91,1865.4,,False,SUPPLIER_011,,6,135,68
SKU_0492,Farm Rice & Grains 500g,BRAND_017,Canned & Pantry,Rice & Grains,14.98,7.27,536.2,,False,SUPPLIER_059,,24,487,244
SKU_0493,Farm Soups 500ml,BRAND_006,Canned & Pantry,Soups,35.15,15.58,2724.2,,False,SUPPLIER_030,,48,254,127
SKU_0494,Crispy Soups 500ml,BRAND_012,Canned & Pantry,Soups,38.97,18.36,1105.0,,False,SUPPLIER_040,,48,377,189
SKU_0495,Family Size Canned Beans 250g,BRAND_014,Canned & Pantry,Canned Beans,11.53,5.66,1983.7,,False,SUPPLIER_076,,24,284,142
SKU_0496,Crispy Canned Beans 6-Pack,BRAND_002,Canned & Pantry,Canned Beans,49.9,24.01,530.7,,False,SUPPLIER_023,,12,326,163
SKU_0497,Smooth Pasta 2L,BRAND_019,Canned & Pantry,Pasta,18.47,6.48,790.2,,False,SUPPLIER_081,,36,217,109
SKU_0498,Ultra Soups 12-Pack,BRAND_004,Canned & Pantry,Soups,2.37,1.28,1378.1,,False,SUPPLIER_054,,36,250,125
SKU_0499,Premium Pasta 500g,BRAND_018,Canned & Pantry,Pasta,21.8,10.58,155.7,,False,SUPPLIER_035,,12,18,9
SKU_0500,Family Size Pasta 12-Pack,BRAND_016,Canned & Pantry,Pasta,42.8,19.75,150.1,,False,SUPPLIER_052,,12,189,95
SKU_0501,Bold Pasta 12-Pack,BRAND_009,Canned & Pantry,Pasta,32.65,16.11,133.5,,False,SUPPLIER_069,,1,47,24
SKU_0502,Classic Sauces 12-Pack,BRAND_012,Canned & Pantry,Sauces,44.27,27.2,2929.7,,False,SUPPLIER_002,,24,95,48
SKU_0503,Premium Pasta 500ml,BRAND_001,Canned & Pantry,Pasta,15.74,5.52,2931.5,,False,SUPPLIER_036,,1,309,155
SKU_0504,Natural Rice & Grains 150g,BRAND_003,Canned & Pantry,Rice & Grains,43.03,26.38,2843.1,,False,SUPPLIER_020,,6,221,111
SKU_0505,Lite Rice & Grains 12-Pack,BRAND_002,Canned & Pantry,Rice & Grains,17.61,12.1,405.0,,False,SUPPLIER_042,,1,301,151
SKU_0506,Light Pasta 24ct,BRAND_013,Canned & Pantry,Pasta,47.09,19.6,1201.7,,False,SUPPLIER_059,,36,54,27
SKU_0507,Smooth Pasta 24ct,BRAND_006,Canned & Pantry,Pasta,41.35,14.79,211.3,,False,SUPPLIER_017,,12,405,203
SKU_0508,Classic Baby Care 500ml,BRAND_016,Baby & Infant,Baby Care,41.18,14.42,1725.7,,False,SUPPLIER_015,,1,171,86
SKU_0509,Lite Wipes 1L,BRAND_003,Baby & Infant,Wipes,27.04,15.39,1432.4,,False,SUPPLIER_075,,1,99,50
SKU_0510,Classic Formula 500g,BRAND_016,Baby & Infant,Formula,40.0,22.88,1420.6,,False,SUPPLIER_029,,6,670,335
SKU_0511,Natural Baby Care 12-Pack,BRAND_020,Baby & Infant,Baby Care,38.46,19.16,1546.7,,False,SUPPLIER_017,,36,231,116
SKU_0512,Light Wipes 500ml,BRAND_010,Baby & Infant,Wipes,1.65,0.82,652.2,,False,SUPPLIER_085,,1,715,358
SKU_0513,Organic Baby Care 1kg,BRAND_006,Baby & Infant,Baby Care,19.83,10.1,129.6,,False,SUPPLIER_074,,24,81,41
SKU_0514,Organic Diapers 500g,BRAND_020,Baby & Infant,Diapers,9.67,4.39,779.1,,False,SUPPLIER_048,,24,233,117
SKU_0515,Bold Diapers 1L,BRAND_019,Baby & Infant,Diapers,49.22,32.64,764.7,,False,SUPPLIER_078,,12,136,68
SKU_0516,Farm Formula 500ml,BRAND_014,Baby & Infant,Formula,27.68,18.22,2613.9,,False,SUPPLIER_002,,1,101,51
SKU_0517,Lite Wipes 250g,BRAND_001,Baby & Infant,Wipes,40.95,26.4,2936.1,,False,SUPPLIER_085,,6,68,34
SKU_0518,Farm Baby Food 6-Pack,BRAND_018,Baby & Infant,Baby Food,7.48,3.92,1771.2,,False,SUPPLIER_055,,12,23,12
SKU_0519,Extra Fresh Formula 24ct,BRAND_006,Baby & Infant,Formula,25.28,9.74,1628.2,,False,SUPPLIER_058,,24,19,10
SKU_0520,Ultra Baby Food 150g,BRAND_010,Baby & Infant,Baby Food,21.23,11.15,1248.7,,False,SUPPLIER_024,,1,244,122
SKU_0521,Lite Diapers 500ml,BRAND_013,Baby & Infant,Diapers,4.06,1.81,1279.3,,False,SUPPLIER_050,,6,313,157
SKU_0522,Smooth Baby Care 1L,BRAND_001,Baby & Infant,Baby Care,37.19,17.76,2442.2,,False,SUPPLIER_071,,1,141,71
SKU_0523,Lite Diapers 12-Pack,BRAND_019,Baby & Infant,Diapers,14.48,6.15,1669.0,,False,SUPPLIER_010,,24,59,30
SKU_0524,Premium Diapers 6-Pack,BRAND_003,Baby & Infant,Diapers,42.65,17.35,2451.7,,False,SUPPLIER_006,,48,253,127
SKU_0525,Farm Baby Food 1L,BRAND_015,Baby & Infant,Baby Food,11.34,5.87,726.8,,False,SUPPLIER_053,,6,705,353
SKU_0526,Bold Wipes 2L,BRAND_007,Baby & Infant,Wipes,44.29,26.48,912.7,,False,SUPPLIER_020,,48,202,101
SKU_0527,Value Pack Formula 250g,BRAND_002,Baby & Infant,Formula,26.74,11.94,1905.6,,False,SUPPLIER_032,,1,157,79
SKU_0528,Ultra Baby Care 24ct,BRAND_015,Baby & Infant,Baby Care,5.63,3.02,1978.4,,False,SUPPLIER_043,,1,368,184
SKU_0529,Organic Cat Food 2L,BRAND_008,Pet Supplies,Cat Food,23.34,15.12,2688.3,,False,SUPPLIER_065,,12,28,14
SKU_0530,Organic Treats 1L,BRAND_007,Pet Supplies,Treats,22.87,11.52,670.6,,False,SUPPLIER_062,,48,140,70
SKU_0531,Value Pack Litter 150g,BRAND_008,Pet Supplies,Litter,38.24,22.1,860.5,,False,SUPPLIER_059,,6,126,63
SKU_0532,Deluxe Treats 1kg,BRAND_018,Pet Supplies,Treats,22.32,13.81,2275.5,,False,SUPPLIER_037,,48,50,25
SKU_0533,Pure Cat Food 1kg,BRAND_001,Pet Supplies,Cat Food,1.11,0.6,2294.4,,False,SUPPLIER_083,,12,111,56
SKU_0534,Family Size Accessories 500g,BRAND_017,Pet Supplies,Accessories,8.11,3.01,1766.8,,False,SUPPLIER_042,,24,65,33
SKU_0535,Lite Cat Food 150g,BRAND_017,Pet Supplies,Cat Food,47.3,29.06,643.3,,False,SUPPLIER_049,,12,97,49
SKU_0536,Classic Accessories 500g,BRAND_011,Pet Supplies,Accessories,40.01,19.06,1298.2,,False,SUPPLIER_080,,24,343,172
SKU_0537,Deluxe Accessories 150g,BRAND_011,Pet Supplies,Accessories,22.13,12.27,1603.1,,False,SUPPLIER_063,,6,73,37
SKU_0538,Value Pack Cat Food 500g,BRAND_012,Pet Supplies,Cat Food,29.64,20.62,906.0,,False,SUPPLIER_081,,1,240,120
SKU_0539,Classic Cat Food 500ml,BRAND_017,Pet Supplies,Cat Food,33.09,13.78,1796.7,,False,SUPPLIER_016,,48,79,40
SKU_0540,Crispy Cat Food 250g,BRAND_004,Pet Supplies,Cat Food,43.73,16.55,1905.0,,False,SUPPLIER_032,,12,501,251
SKU_0541,Value Pack Litter 12-Pack,BRAND_019,Pet Supplies,Litter,43.15,15.56,2193.3,,False,SUPPLIER_027,,12,96,48
SKU_0542,Pure Accessories 12-Pack,BRAND_004,Pet Supplies,Accessories,26.08,9.77,2148.9,,False,SUPPLIER_045,,1,18,9
SKU_0543,Ultra Treats 1L,BRAND_013,Pet Supplies,Treats,44.0,29.43,985.6,,False,SUPPLIER_082,,12,765,383
SKU_0544,Natural Cat Food 1kg,BRAND_004,Pet Supplies,Cat Food,11.36,7.32,129.3,,False,SUPPLIER_071,,6,566,283
SKU_0545,Lite Litter 24ct,BRAND_018,Pet Supplies,Litter,47.32,17.24,654.7,,False,SUPPLIER_010,,48,68,34
SKU_0546,Bold Litter 1L,BRAND_002,Pet Supplies,Litter,21.34,12.92,2781.1,,False,SUPPLIER_068,,1,361,181
SKU_0547,Light Litter 6-Pack,BRAND_014,Pet Supplies,Litter,30.29,20.95,1658.9,,False,SUPPLIER_030,,12,41,21
SKU_0548,Crispy Treats 1kg,BRAND_020,Pet Supplies,Treats,9.52,3.89,578.8,,False,SUPPLIER_029,,24,244,122
SKU_0549,Premium Dog Food 500g,BRAND_004,Pet Supplies,Dog Food,23.02,15.82,373.5,,False,SUPPLIER_049,,48,228,114
SKU_0550,Smooth Accessories 24ct,BRAND_017,Pet Supplies,Accessories,21.33,10.2,2046.1,,False,SUPPLIER_065,,1,56,28
SKU_0551,Pure Dog Food 150g,BRAND_015,Pet Supplies,Dog Food,44.13,29.16,57.6,,False,SUPPLIER_055,,6,96,48
SKU_0552,Classic Treats 1kg,BRAND_006,Pet Supplies,Treats,8.86,6.2,2575.4,,False,SUPPLIER_006,,36,104,52
SKU_0553,Classic Supplements 24ct,BRAND_001,Health & Wellness,Supplements,37.55,25.62,1535.0,,False,SUPPLIER_076,,1,40,20
SKU_0554,Original Vitamins 24ct,BRAND_008,Health & Wellness,Vitamins,10.48,6.36,1796.0,,False,SUPPLIER_033,,12,29,15
SKU_0555,Farm OTC Meds 1L,BRAND_007,Health & Wellness,OTC Meds,25.92,15.1,1786.1,,False,SUPPLIER_041,,12,118,59
SKU_0556,Extra Fresh Supplements 1L,BRAND_007,Health & Wellness,Supplements,21.62,14.32,1834.5,,False,SUPPLIER_039,,1,77,39
SKU_0557,Value Pack Vitamins 1kg,BRAND_008,Health & Wellness,Vitamins,19.95,11.05,859.8,,False,SUPPLIER_047,,36,389,195
SKU_0558,Natural Vitamins 1kg,BRAND_007,Health & Wellness,Vitamins,10.99,7.28,835.2,,False,SUPPLIER_083,,1,125,63
SKU_0559,Farm Vitamins 24ct,BRAND_014,Health & Wellness,Vitamins,11.01,6.87,2590.7,,False,SUPPLIER_075,,24,213,107
SKU_0560,Lite Protein 250g,BRAND_005,Health & Wellness,Protein,20.57,13.31,1662.0,,False,SUPPLIER_077,,12,114,57
SKU_0561,Ultra Vitamins 500ml,BRAND_014,Health & Wellness,Vitamins,8.04,4.17,1327.6,,False,SUPPLIER_028,,24,27,14
SKU_0562,Natural Vitamins 1L,BRAND_011,Health & Wellness,Vitamins,48.16,20.47,565.5,,False,SUPPLIER_081,,12,171,86
SKU_0563,Classic OTC Meds 2L,BRAND_014,Health & Wellness,OTC Meds,12.37,8.14,2897.4,,False,SUPPLIER_064,,36,53,27
SKU_0564,Smooth Supplements 1kg,BRAND_005,Health & Wellness,Supplements,43.32,26.72,2739.2,,False,SUPPLIER_037,,6,20,10
SKU_0565,Pure OTC Meds 500ml,BRAND_011,Health & Wellness,OTC Meds,11.84,7.92,1304.3,,False,SUPPLIER_001,,48,341,171
SKU_0566,Bold Supplements 24ct,BRAND_008,Health & Wellness,Supplements,37.36,13.17,2603.8,,False,SUPPLIER_034,,48,518,259
SKU_0567,Extra Fresh OTC Meds 24ct,BRAND_004,Health & Wellness,OTC Meds,21.27,10.21,2275.3,,False,SUPPLIER_054,,6,148,74
SKU_0568,Original OTC Meds 150g,BRAND_014,Health & Wellness,OTC Meds,14.23,5.66,1139.2,,False,SUPPLIER_060,,48,233,117
SKU_0569,Premium Supplements 2L,BRAND_016,Health & Wellness,Supplements,28.31,9.99,586.4,,False,SUPPLIER_031,,1,197,99
SKU_0570,Extra Fresh Supplements 150g,BRAND_007,Health & Wellness,Supplements,39.62,17.74,2429.7,,False,SUPPLIER_073,,48,705,353
SKU_0571,Family Size Protein 12-Pack,BRAND_003,Health & Wellness,Protein,48.6,23.82,2367.9,,False,SUPPLIER_064,,1,734,367
SKU_0572,Extra Fresh Protein 12-Pack,BRAND_007,Health & Wellness,Protein,46.5,31.15,1168.7,,False,SUPPLIER_003,,12,32,16
SKU_0573,Lite Supplements 250g,BRAND_002,Health & Wellness,Supplements,41.28,18.88,962.2,,False,SUPPLIER_009,,48,17,9
SKU_0574,Ultra OTC Meds 500g,BRAND_008,Health & Wellness,OTC Meds,44.49,29.2,2027.4,,False,SUPPLIER_014,,6,104,52
SKU_0575,Smooth Vitamins 1kg,BRAND_010,Health & Wellness,Vitamins,1.22,0.73,284.4,,False,SUPPLIER_029,,1,568,284
SKU_0576,Original Vitamins 6-Pack,BRAND_001,Health & Wellness,Vitamins,4.3,3.0,474.0,,False,SUPPLIER_033,,12,81,41
SKU_0577,Deluxe Supplements 1kg,BRAND_001,Health & Wellness,Supplements,38.97,19.94,1376.3,,False,SUPPLIER_071,,12,49,25
